ID	longitude	latitude	termDepth	Vs30	standDev
6213	-43.5168151	172.610568	4.86	113.302075628721	0.1198671782333971
6214	-43.5166263	172.610631	6.16	261.9852846227859	0.3144159591005141
6231	-43.5148069	172.677796	20.0	198.45750418493995	0.1446483482122162
6232	-43.5134422	172.676386	20.0	192.4908384010801	0.13971517485562432
6240	-43.5144603	172.679701	20.01	193.92215574043473	0.17195734909305085
6241	-43.5127358	172.676242	15.86	220.90376331646482	0.23852802513139784
6243	-43.5159094	172.674211	20.0	185.99676472555535	0.15898243793373779
6252	-43.5187103	172.611543	6.38	281.4843730810753	0.30661255834781387
6253	-43.5153535	172.602212	3.93	127.31216030266884	0.11980576515747582
6255	-43.520514	172.605863	6.18	267.71892643748356	0.2900627038033258
6276	-43.5043175	172.687286	16.96	197.31997217230122	0.22615406000779803
6285	-43.5077127	172.688382	20.0	187.8322261623266	0.1532425409067746
6287	-43.5047645	172.693295	20.04	198.5511426844286	0.12885029951948487
6288	-43.5229181	172.671699	23.0	189.33950404494075	0.11037255498537656
6292	-43.5248605	172.669248	19.64	201.91927041764956	0.18756670682297782
6313	-43.5286263	172.648523	20.36	187.05978639207032	0.16277227702645422
6314	-43.5284075	172.64996	15.34	179.41897296741695	0.2817944153596172
6316	-43.5267852	172.652422	13.86	183.91003841804394	0.36244388718440734
6317	-43.5265407	172.652529	19.13	185.0478633285189	0.16405001131767155
6318	-43.5267892	172.65254	15.44	184.61613736286856	0.30398528239900463
6321	-43.5659218	172.632714	7.9101	174.8714934971834	0.3101360305993492
6322	-43.5945861	172.562176	6.88	182.72749769544075	0.31442412937265457
6323	-43.5570536	172.589264	7.2	183.0438118129289	0.44857508394164697
6324	-43.5622944	172.607813	6.05	218.27915988810435	0.32429332012309453
6325	-43.5660891	172.607403	6.62	248.0574355060057	0.30805395916541334
6326	-43.5664733	172.606819	8.2	179.868059017829	0.34986286406900424
6327	-43.3824847	172.673237	12.56	219.5853923532115	0.4257481660970701
6347	-43.5198372	172.606564	6.62	307.3476563871338	0.3047590964651532
6358	-43.5148364	172.611396	3.76	86.75590794995345	0.15772251846528623
6409	-43.5217166	172.600199	17.1	210.99217049450814	0.33447353020503195
6411	-43.5248181	172.674868	21.0	201.75676553397415	0.125979924746939
6412	-43.521791	172.668999	20.3	187.09994786094123	0.14534830960729067
6417	-43.5142814	172.678581	20.05	194.35376602238264	0.13567368859953624
6418	-43.5131234	172.678924	20.21	186.594738491618	0.143995705046092
6419	-43.5112086	172.675276	20.4	214.99225392386703	0.14418709593438508
6420	-43.5126714	172.674335	18.07	215.74163292418004	0.19180549100143332
6423	-43.5132783	172.675558	20.3	205.12443628659338	0.1397257985778368
6428	-43.5229619	172.614595	18.08	181.5564156371019	0.18011183408444026
6433	-43.5056381	172.620826	13.62	179.75036630410858	0.3144380669611361
6435	-43.5070273	172.618767	11.26	209.72005595679093	0.3482974281836537
6455	-43.5236866	172.653778	20.05	170.00716941997928	0.14898824529871282
6456	-43.524604	172.652674	20.0	177.37626633979937	0.13529918252485168
6462	-43.5020609	172.655762	20.0	183.56979082188084	0.1627769827044232
6467	-43.506475	172.687843	20.0	205.5780699519401	0.13666314197461626
6469	-43.5066438	172.690753	16.38	185.6574589360544	0.21943716981834274
6478	-43.5250786	172.673246	20.04	205.72023968436787	0.14084912874639505
6483	-43.5004249	172.682889	19.98	205.75618676448286	0.15464048986903997
6484	-43.5144312	172.679503	20.0	193.08794174812064	0.16457103068713794
6485	-43.5221934	172.649356	13.92	180.84947546338205	0.37055807124384743
6491	-43.5133389	172.677393	20.04	198.121616846789	0.1584485523710736
6495	-43.5133004	172.677523	20.0	200.82377677582832	0.14890481577614492
6499	-43.5131885	172.678619	20.0	198.72457955218826	0.14484831465886047
6501	-43.5143987	172.671467	20.0	205.79628541763546	0.15053694798667716
6502	-43.5119623	172.676111	20.02	208.24671187497427	0.12470442647572566
6514	-43.5554185	172.648834	15.32	210.7710507980354	0.2574454519556147
6517	-43.550342	172.644736	17.26	168.0075216669017	0.20968106561029398
6521	-43.5502053	172.640573	15.0	168.61567088277215	0.25597973961828674
6525	-43.5493655	172.64616	15.39	151.08013395220075	0.24871414905039757
6527	-43.5484401	172.642617	15.04	205.9084764713844	0.2902086009075857
6534	-43.5087975	172.686854	15.08	199.16409485015242	0.25833704706366806
6535	-43.5138784	172.688642	20.01	202.6353878929109	0.1713853603759501
6536	-43.5570212	172.591407	7.36	180.06903497946047	0.3521575234920995
6537	-43.5272149	172.676257	17.82	220.61660118361667	0.25030826644601484
6542	-43.5624443	172.624811	15.44	172.75359192072193	0.274550721877103
6543	-43.5637235	172.626038	14.1	147.30373477897564	0.2328423533723884
6583	-43.5051548	172.623287	15.56	174.3037725717693	0.2510906985277619
6596	-43.5340315	172.669253	15.12	205.11435429627852	0.29015680163906027
6597	-43.5340503	172.669525	15.14	203.01609251563485	0.25440380630267884
6603	-43.5597519	172.65548	13.33	137.78793837717024	0.31450527486284713
6604	-43.5596626	172.655691	8.37	184.97463307742595	0.39620460318618606
6616	-43.5096457	172.647325	18.0	143.97960726443483	0.23297785536793816
6669	-43.5092048	172.650018	20.04	155.9420127461651	0.1506643230700786
6698	-43.5521089	172.692574	20.1	186.8707900273303	0.15837862932487762
6722	-43.5521625	172.692937	20.0	194.0667841363203	0.1664213592731237
6769	-43.5463977	172.688618	16.97	162.33002462259114	0.23913001009244175
6774	-43.5182817	172.638238	15.54	174.7854241498088	0.26898712674081166
6786	-43.547562	172.688592	19.91	167.06133025036857	0.18029464299484366
6812	-43.5136887	172.647066	20.34	173.26863029951699	0.14737711171210865
6816	-43.5456759	172.666952	18.22	185.39843345036684	0.1803630217330636
6835	-43.5472364	172.668953	20.02	175.6434830206977	0.13608599836009136
6858	-43.5484411	172.66837	18.14	189.03833826603915	0.19811572297530858
6894	-43.5155644	172.651473	20.2	170.8935668895556	0.1373331558062961
6901	-43.5428254	172.656867	20.32	164.08101511145406	0.15285744366839382
6902	-43.5138951	172.677677	15.16	201.10252233543812	0.22443662357807012
6903	-43.5423039	172.657196	20.0	190.36933386946163	0.14116340166120114
6905	-43.5433738	172.655854	20.0	167.80623848886412	0.13358937769571888
6906	-43.5138862	172.677739	15.11	201.19300635102292	0.2632760874150012
7146	-43.5432108	172.655862	20.0	173.9344262320354	0.1399317248087304
7329	-43.5445518	172.66014	20.0	165.18934736490672	0.14504252096169618
7416	-43.5041362	172.62064	10.78	165.43027599084522	0.37557782366378056
7418	-43.5201501	172.659102	20.0	200.9643344241315	0.1421040053557923
7420	-43.4733369	172.624323	15.0	142.36310975048985	0.22801385469397645
7444	-43.5109288	172.687438	20.0	200.79560805161609	0.14382062806509058
7445	-43.5139294	172.688535	20.0	199.16477416681525	0.18311748205930417
7448	-43.5102173	172.675914	20.0	217.35319323201875	0.13480352979900428
7451	-43.5558484	172.592679	17.16	147.85722371248352	0.20587356645153082
7452	-43.5572711	172.589516	9.02	184.2189169758164	0.4037979370816715
7456	-43.5593872	172.602478	11.96	158.26835330314947	0.36288667948648023
7457	-43.5584476	172.604968	7.16	304.4937115346191	0.34314685912172227
7459	-43.5615728	172.607773	8.1	224.05615679264437	0.4259893706075471
7460	-43.5614102	172.607785	8.02	218.75171823252057	0.3717115518849639
7461	-43.5651784	172.607942	13.3	205.68984802514888	0.3450651815392587
7463	-43.5297151	172.674271	20.0	215.03851663115591	0.1501827089726881
7464	-43.5299435	172.674143	20.08	219.34233075176044	0.13445739576002788
7465	-43.529798	172.674982	20.0	212.3404043873159	0.1328682783451721
7466	-43.52135	172.617586	9.76	230.4610733699962	0.4409340453982677
7469	-43.5517516	172.681909	19.28	188.38945288818738	0.1823411681075245
7470	-43.5420869	172.658773	14.5	175.77404337224507	0.3378908652574055
7471	-43.5444899	172.656775	20.02	169.52112647480394	0.1404004693549457
7474	-43.5118573	172.640511	18.17	173.31794503220263	0.16895426110923567
7519	-43.5063282	172.709639	20.0	210.8013854875859	0.1690722412612893
7524	-43.5044226	172.69291	20.5	179.53864158124864	0.14460371882822048
7592	-43.5150262	172.673641	21.0	193.96547492236186	0.13524954128728917
7593	-43.5125361	172.675289	20.0	204.087760370251	0.1536896154935822
7594	-43.5422247	172.667295	20.0	181.5064992674405	0.13505762341066185
7598	-43.5122558	172.619605	10.44	182.15104353194891	0.3419606432037319
7634	-43.5072076	172.622448	12.02	162.15677751512968	0.35208167653197076
7636	-43.5014619	172.621879	20.3	154.08371563861547	0.13605086907466785
7644	-43.5512493	172.660475	20.52	190.03756602273327	0.1713061432137867
7649	-43.5641441	172.62504	15.32	157.26545238142236	0.2409619452947606
7652	-43.5642106	172.625084	15.82	155.22353719818528	0.24289347864712288
7656	-43.5051235	172.640666	10.18	196.0607923986928	0.42384119505905443
7659	-43.5016582	172.651212	20.0	160.12797086495942	0.14816752112570739
7664	-43.5136076	172.647139	20.04	171.93594952798415	0.18047347281123666
7667	-43.5147043	172.663707	20.0	213.1089922016322	0.17671322529465805
7670	-43.5031232	172.694525	20.0	191.98290254757984	0.16430008849594366
7671	-43.5067782	172.647334	20.0	183.61698568256256	0.17566693329729247
7672	-43.5581582	172.655634	13.43	184.0411088909119	0.34169435158330425
7679	-43.5567001	172.650466	19.8	159.6106652986719	0.18309315829220243
7681	-43.5565383	172.648287	16.32	190.25076821929161	0.2393873712962869
7685	-43.5061445	172.613063	6.04	240.44411529284238	0.235440959825951
7687	-43.5051027	172.616085	20.0	165.1498845426726	0.12388443366992484
7688	-43.5494986	172.645558	15.48	167.97926358050253	0.25024516740460223
7689	-43.5097272	172.686921	20.02	180.77761564575064	0.1310024279437776
7690	-43.5132092	172.685424	20.0	201.75294343184058	0.13834815058616132
7692	-43.5132278	172.687304	20.0	198.04030017535877	0.15498294819456618
7693	-43.5117527	172.689209	20.0	184.17189425413338	0.12004571051754295
7694	-43.3798926	172.66382	8.09	191.24822856587224	0.3198471679851551
7696	-43.3808424	172.663433	8.21	201.42052345488202	0.3866273344825604
7705	-43.5467709	172.685478	20.5	174.39083950536966	0.17503086767614218
7707	-43.5471264	172.689114	20.22	186.3986094530805	0.16225756328688912
7708	-43.5479114	172.688304	19.88	174.46557118329207	0.18719443175914569
7906	-43.5477965	172.688754	19.94	175.52632043040083	0.16551727838575794
7951	-43.547246	172.689095	20.3	184.70693492488473	0.15894335763168832
7992	-43.5458189	172.679456	18.5	151.74268040779495	0.21259709943715255
8184	-43.5478216	172.677994	20.02	187.56442631253526	0.14360164789764923
8345	-43.5520071	172.679775	19.76	183.64012048694588	0.17500978971093606
8546	-43.5443416	172.66681	18.45	179.1221865477448	0.22499352820575214
8579	-43.5530022	172.668818	20.5	194.1673029941804	0.10870215602463175
8580	-43.5429085	172.6579	19.64	183.64002185324262	0.18557450406148823
8581	-43.5444018	172.658657	20.0	174.17858289576193	0.13504785386316148
8582	-43.5442933	172.658752	20.17	160.99795217299553	0.1457272969470977
8583	-43.5446358	172.660388	20.5	166.9699129404574	0.10830122121544249
8665	-43.521673	172.582229	3.55	95.04109529071827	0.14338405278653824
8667	-43.523272	172.581484	4.38	83.08293738016623	0.09844358081747633
8669	-43.524343	172.585968	3.94	85.4771762266026	0.14979291615343027
8671	-43.525411	172.585201	4.19	89.36122960973417	0.10798936321943212
8673	-43.549834	172.681026	15.79	206.89462821547258	0.3062745416650616
8677	-43.549666	172.681217	15.78	207.8705834429124	0.29210408996971227
8679	-43.550047	172.680828	15.8	231.73231598207965	0.2485764447854376
8681	-43.550299	172.681074	15.79	199.74266450151325	0.27025612845430813
8754	-43.5157855	172.613602	5.23	264.9065493944904	0.2531773422851119
8761	-43.5181091	172.600644	5.36	211.4547300135074	0.21537201392216168
8762	-43.5061953	172.613403	5.81	246.33913271378592	0.24202059707335213
8771	-43.517888	172.596662	10.8	130.18930236703974	0.4483176383840162
8772	-43.525	172.6351	14.06	166.59769131921416	0.285294885311873
8779	-43.5250001	172.6344	8.5	183.99100119448372	0.4062729543470521
8780	-43.5253	172.6344	12.82	169.82842650558635	0.32790888654416267
8789	-43.5169419	172.609437	15.98	136.0356087815423	0.27587757714579864
8799	-43.5067767	172.612261	12.75	123.27410683486825	0.3404729500474972
8804	-43.5066158	172.612609	5.71	238.19814315964157	0.22704473482605111
8806	-43.537782	172.63119	16.74	170.41788286085884	0.23273065055782813
8808	-43.537536	172.631425	7.73	215.10279184500303	0.39311728877030955
8809	-43.525359	172.636998	22.39	176.30744347640322	0.12459497702136357
8817	-43.5224	172.6382	22.54	168.68732332016998	0.13391284087222996
8824	-43.5024553	172.601997	4.15	88.46993614476935	0.11414241777224057
8827	-43.5172402	172.657541	20.06	184.97966688356158	0.1503282093856798
8828	-43.5172407	172.657714	20.05	187.20461253250733	0.13850707211357347
8832	-43.5576326	172.657362	17.93	147.43105732724473	0.15807145217465374
8833	-43.5578483	172.657237	6.8101	170.4793739262081	0.33208041345926487
8835	-43.5246711	172.602618	10.2	159.49131461474613	0.3711180584664989
8837	-43.5075319	172.61191	13.96	141.41950981597924	0.3428944580378605
8838	-43.5076844	172.61176	5.72	246.4244383752594	0.2740296458869947
8841	-43.5566356	172.658197	17.38	151.2659516443971	0.2034658786316247
8842	-43.556491	172.658	13.93	207.30649509263745	0.37105612870139776
8843	-43.5111149	172.617058	11.89	172.32128893298236	0.392492737337219
8844	-43.511322	172.617045	11.33	179.48635810375387	0.34876945228494327
8862	-43.5357439	172.642819	23.79	170.35931373856388	0.09031353801938162
8875	-43.5229842	172.61488	17.53	187.49797211894452	0.1954594113851426
8883	-43.5361599	172.643399	24.49	164.85847497622362	0.07851597705728892
8885	-43.5357448	172.643116	24.11	163.29821978370126	0.0855974176178168
8886	-43.5355554	172.643006	23.86	175.0928694288969	0.09531978764120522
8889	-43.5356639	172.643179	23.71	163.38700932532706	0.09928840918447585
8894	-43.5365747	172.649399	25.72	152.7724216000087	0.08048017211890032
8897	-43.5366916	172.649386	18.79	184.14588223614513	0.17253882544612373
8898	-43.5366911	172.649225	25.73	155.72559589419572	0.0769249917968411
8899	-43.536493	172.649226	25.69	151.42782841145512	0.06163792633965753
8900	-43.5553962	172.588116	16.87	139.83518798729227	0.21952254043438085
8902	-43.5262504	172.619549	7.6201	227.4669083466407	0.3756969364541214
8904	-43.5268815	172.61978	7.0701	228.90311504845235	0.3722376647264063
8920	-43.5434754	172.658611	20.01	167.53740286336946	0.1289844657184328
8922	-43.5814333	172.559055	9.0201	180.47338261041486	0.4130288432966311
8937	-43.3798703	172.648033	10.77	189.81023606727365	0.39431407773769217
8940	-43.5412041	172.657545	24.93	158.35302822427164	0.0913271134677624
8965	-43.5198017	172.61155	4.12	135.12251578973576	0.10569998671998182
8969	-43.5207515	172.609942	7.3501	236.33432681233708	0.38040561548447765
8971	-43.5150463	172.612265	4.07	97.51354867097153	0.12207666319282814
8975	-43.5423678	172.657368	26.391	160.82372942589657	0.06230176285603554
8979	-43.5410863	172.657604	25.19	159.48957124843972	0.08315999873447706
9007	-43.5175066	172.606043	15.48	133.58003846676297	0.2634461900042092
9010	-43.5067789	172.618273	11.61	118.15880284450249	0.39551727797919206
9011	-43.5277087	172.649495	20.04	185.83260708145193	0.17192369259097462
9013	-43.5250241	172.648075	20.06	197.30238512888968	0.14835469492160866
9019	-43.5176261	172.607354	4.77	111.91422036892446	0.11971069741186009
9021	-43.5516605	172.694684	16.8	196.3549438672325	0.22825560945459009
9029	-43.5008107	172.630118	6.43	155.23344434903356	0.3250431580842724
9035	-43.5169792	172.604574	5.78	250.6731669162232	0.23367955367827636
9037	-43.5169441	172.604822	6.1	274.2468987517376	0.32438920123456805
9038	-43.551784	172.653799	20.06	162.219926279796	0.11975529560954748
9039	-43.5591115	172.664665	5.3	249.18382658177327	0.27442145558792963
9046	-43.5184255	172.601013	16.83	108.90377141914465	0.2612482201093742
9052	-43.5044649	172.687529	20.0	200.77634143514845	0.12792397476957545
9055	-43.502575	172.698195	20.0	186.01648846961004	0.17331956858504244
9058	-43.5224908	172.672541	20.0	195.09270016174315	0.1584794535307672
9060	-43.5233293	172.668826	20.2	181.43703341834126	0.13832482307978042
9065	-43.5083672	172.611311	14.21	150.27761124033853	0.2532844560930834
9066	-43.5085026	172.611384	14.4	107.81238925021393	0.26224525748776883
9079	-43.529392	172.643634	17.44	186.20266189087405	0.2202642022564208
9080	-43.529439	172.643222	15.2	184.13277145234443	0.24491836093659258
9081	-43.529648	172.642911	25.44	177.21816349056994	0.0694241977052196
9082	-43.529213	172.642926	24.98	184.00912550402546	0.0934333671153406
9083	-43.5276235	172.631356	10.41	197.23243375710396	0.37258363131850314
9088	-43.5094387	172.660181	15.01	209.63888091493135	0.340227417906921
9090	-43.5575143	172.677642	20.0	192.4090322675175	0.18480817504985217
9093	-43.5101045	172.660103	15.0	220.65762621678874	0.2622439044420317
9094	-43.5105184	172.660051	15.0	212.18585168394588	0.3002487818709163
9105	-43.5034987	172.69538	19.55	189.07244459156348	0.16833316175237215
9120	-43.4528793	172.671384	16.68	197.42855625277642	0.24217777898036993
9122	-43.5027062	172.697406	20.0	194.75493172602853	0.15736187965000514
9123	-43.5048273	172.693177	19.08	199.04538359910697	0.19788502324656676
9129	-43.5126839	172.673084	18.94	211.78176983975217	0.2007680746404011
9139	-43.5097613	172.651341	24.5	156.4878871921815	0.08477457886929213
9142	-43.5517321	172.694535	15.22	194.6383987856423	0.25205884039243087
9153	-43.5475652	172.65413	27.401	143.8357404426203	0.06744655502471612
9154	-43.5803853	172.557947	9.24	167.60418304282453	0.41006394253979633
9159	-43.5562913	172.596342	9.9501	158.75161172252277	0.3327437070768587
9161	-43.5668354	172.607311	9.3901	175.11525427100142	0.37888443957698703
9163	-43.5088844	172.584264	4.27	100.49121386624931	0.11746856581285049
9165	-43.5118537	172.675412	14.87	219.42281922573602	0.3139711952888145
9170	-43.5151997	172.610797	17.15	171.13301043315255	0.24902299664544408
9173	-43.5287735	172.648256	16.39	177.52847712307513	0.2635002526254671
9174	-43.5864492	172.551586	12.9	166.45782796380277	0.3231009902387111
9177	-43.5867549	172.55146	12.2	174.73681693358753	0.3035784670688851
9178	-43.5418145	172.640803	22.19	164.41431439060057	0.12100813780755557
9180	-43.5498841	172.693703	15.26	197.25263819938104	0.3114940994801469
9206	-43.5496593	172.693828	15.16	201.88182395996557	0.28633547035117807
9207	-43.3813118	172.662626	9.0501	207.87019294467444	0.42558968683656445
9209	-43.5096719	172.619059	22.26	162.04168904931603	0.0985001666461861
9237	-43.5141553	172.674174	20.75	197.00793760872017	0.13549416636564224
9241	-43.5345691	172.671428	26.221	193.5058216981137	0.06105837630592094
9243	-43.5344525	172.67159	26.411	187.3736339185842	0.053495289767136786
9254	-43.4738992	172.620829	8.22	242.77074611497486	0.36348911206531737
9255	-43.5116469	172.675524	15.0	213.52468342774725	0.25416717772326486
9257	-43.5115756	172.675747	15.0	213.900992370756	0.29951887023895774
9262	-43.5118286	172.650695	20.03	163.60668062008932	0.163576611814901
9265	-43.5069753	172.617765	18.31	122.16031014913413	0.20275153704179733
9273	-43.5180131	172.654047	17.53	136.5292333921848	0.228198069362584
9279	-43.5086048	172.645652	23.6	119.39822957105049	0.10068747110211441
9283	-43.5630682	172.624865	15.75	151.18535848828986	0.1903592646632389
9290	-43.5545423	172.666038	20.0	156.36690899965907	0.1586676688633831
9291	-43.5049908	172.614875	11.02	173.06648193207036	0.3645115533676053
9292	-43.5095801	172.68664	20.0	182.70984986291904	0.17607210213165508
9293	-43.5454171	172.648897	20.1	188.88491196712428	0.15109177563420628
9295	-43.5354685	172.64693	20.1	189.56222392815252	0.13799644599808597
9297	-43.5355241	172.64687	20.11	175.02680859811403	0.1381690218755231
9298	-43.5508556	172.657864	8.5501	206.27344664499512	0.3533450081012897
9299	-43.5355677	172.64697	20.1	188.34967512040706	0.13118682739843113
9300	-43.5355572	172.647057	20.11	182.33243886634395	0.15445628949247725
9301	-43.5356336	172.646737	20.0	180.8608279237083	0.18620295424752026
9302	-43.5099423	172.690592	20.0	195.17937698649638	0.18782937016669196
9319	-43.5151622	172.59998	6.58	188.70106319817185	0.2757416620862537
9320	-43.5146888	172.602376	5.73	324.8207785964962	0.2214447019266885
9325	-43.5137412	172.686242	18.88	196.30287865298553	0.18694857610801432
9328	-43.5359054	172.637128	15.45	228.75570271619742	0.2646100207457475
9347	-43.5626896	172.647341	11.07	167.4955084147989	0.3716726296819294
9349	-43.5815371	172.55938	8.5401	202.20812386829047	0.4624736936760074
9350	-43.5626254	172.646994	12.94	142.64416839359657	0.32637533587275874
9351	-43.581382	172.559524	10.14	211.8301345700267	0.39334011296814164
9353	-43.5367053	172.637603	20.56	198.47394656896378	0.1422065626405071
9354	-43.5628776	172.64703	13.04	141.64005207291382	0.3388778153634537
9357	-43.5627955	172.646659	12.96	140.37061409108296	0.35004266062237016
9362	-43.5368776	172.637525	23.32	184.41127033596766	0.10659628751851179
9363	-43.5368776	172.636961	14.03	234.1576123248668	0.3063186601925749
9367	-43.5626337	172.646771	13.01	139.99206474845485	0.2784866089413374
9370	-43.5084624	172.657119	15.87	194.1064747800771	0.2773783952225119
9372	-43.5083934	172.656907	20.02	187.22005493072595	0.12931810275372366
9375	-43.508476	172.656836	16.34	184.9250705537328	0.2532524676868696
9377	-43.5077598	172.621336	12.25	189.63410331309896	0.3532768677548676
9380	-43.5461399	172.687607	15.13	157.35099032215223	0.25049472053188826
9381	-43.5123082	172.652066	20.0	169.44376155671674	0.175649698831452
9382	-43.5462753	172.687767	15.0	168.2417881679349	0.34959820798991226
9384	-43.5123013	172.651893	20.02	171.5454275944398	0.15345727367331072
9386	-43.5121852	172.65189	20.0	165.28782929411744	0.166346387213111
9388	-43.5121994	172.6521	20.0	162.01109685854433	0.17516866311128892
9390	-43.5240833	172.594207	3.66	91.53884322539884	0.11496258596057526
9399	-43.5146607	172.624633	10.17	177.69003557280143	0.35380857400360327
9401	-43.5147332	172.624768	10.36	178.8717949134814	0.3823633681659391
9414	-43.5226212	172.603498	4.8	96.85324944703028	0.11158000678267821
9416	-43.5162684	172.609973	16.6	152.46889553372674	0.25738946847034766
9417	-43.5797648	172.568837	3.52	105.24305511467254	0.14142980586875245
9420	-43.5804954	172.558473	9.0301	168.84905771771543	0.4237050318934695
9422	-43.5805108	172.558696	9.0201	163.7081646067461	0.44751482939054604
9425	-43.5802856	172.558678	9.3601	163.40016157383485	0.42583358806590843
9426	-43.5795508	172.569126	3.9	102.70756177133615	0.14083986055687645
9428	-43.5463566	172.644937	15.34	151.52862451474522	0.261865598942172
9430	-43.546367	172.644802	15.91	150.61414006957114	0.2686556218076065
9434	-43.5794536	172.56841	3.44	109.68800992737916	0.1377940931960165
9438	-43.546289	172.644626	23.77	142.86353093668677	0.09173320143497483
9439	-43.5463168	172.644577	23.29	143.70645879053723	0.10298657550794184
9446	-43.517586	172.598222	8.81	192.96605133857352	0.3049185200086075
9447	-43.517533	172.598329	8.47	206.24747480955733	0.31765786446009064
9448	-43.5158101	172.598241	8.34	212.96954272964322	0.38222381052031973
9449	-43.515774	172.598338	7.85	235.26701550609232	0.33389949123312906
9450	-43.515685	172.598249	7.5	238.06187285308755	0.38391800685312893
9451	-43.5157683	172.598019	7.55	229.50447168531315	0.3370597078153361
9455	-43.5244827	172.648725	15.0	203.65834915567032	0.28679348785208797
9459	-43.520077	172.629028	10.43	189.26071392546766	0.40556523534427086
9462	-43.5199186	172.62893	9.85	170.83287652876336	0.3910869938149762
9464	-43.5197103	172.629333	9.5	183.2224017553395	0.40017128690581444
9465	-43.5197158	172.628767	10.05	178.50280410302042	0.3767225371562676
9466	-43.5197103	172.62905	9.87	188.1777283992037	0.42007113371161875
9467	-43.4529063	172.671397	24.5	180.51309390351383	0.07743067226528091
9501	-43.5462	172.688312	20.0	178.9490287477838	0.15291145287680813
9505	-43.5461897	172.679662	20.0	171.62604419164649	0.12677749865982532
9513	-43.5487274	172.679891	22.0	164.88514439360685	0.12406347561672433
9516	-43.5470401	172.676092	20.01	165.67654654401176	0.12485170117717756
9520	-43.5512486	172.678289	20.0	198.53036782270217	0.1251889939236177
9524	-43.5486744	172.669228	19.27	186.7639945234086	0.13637919708728513
9527	-43.5407862	172.655111	19.93	171.63096828660926	0.18102701087175666
9528	-43.5427127	172.658591	20.0	168.00460009724102	0.1464308251421315
9531	-43.5431947	172.655678	20.02	181.14964920040364	0.14559546927902353
9533	-43.5450018	172.657872	20.21	168.21597146094277	0.13313067064953646
9554	-43.5315278	172.639008	13.32	178.9503520373951	0.2632061593254863
9557	-43.5315414	172.638753	16.92	181.6433405089207	0.2305484730532774
9570	-43.5572112	172.648747	18.8	168.55897051759746	0.19069512356870671
9571	-43.5383	172.6255	21.05	161.77286471755514	0.1307126298779324
9579	-43.5029943	172.709536	30.0	194.49676506894977	0.04725666892059838
9587	-43.5381	172.6254	21.07	156.5350838073976	0.12847895178975943
9588	-43.503108	172.70909	30.04	190.58569606275793	0.044767777970272385
9608	-43.5270491	172.640712	21.3	194.46048619621436	0.12707382392592978
9613	-43.5048643	172.611238	14.32	166.80135006958412	0.2886976900083026
9618	-43.5047844	172.61156	14.46	154.133916821339	0.31583230197418505
9619	-43.517477	172.599634	4.58	81.81181268372508	0.11085799969925869
9635	-43.5111703	172.614769	18.39	154.90757793760048	0.19651762096318023
9636	-43.5109179	172.614709	14.49	152.56835040187667	0.26298408581875465
9642	-43.508059	172.624141	10.88	179.70771643144158	0.37136499773646375
9644	-43.5070134	172.655248	26.501	195.50066712311175	0.06911171457044009
9653	-43.5203033	172.615577	17.86	140.9655166286227	0.22718935129051668
9662	-43.544392	172.659958	20.2	163.72447590145936	0.12547267315180255
9673	-43.5071467	172.617838	22.22	152.43792860708157	0.12317300899386024
9695	-43.5161967	172.620787	7.2901	198.66666660258872	0.34421042747600616
9696	-43.5160716	172.62106	9.3801	170.72036375514608	0.40981837086017225
9708	-43.5202518	172.610999	7.23	246.76772635165918	0.3951982364826585
9731	-43.542708	172.642991	13.33	181.41266620035418	0.3640273353483046
9732	-43.54284	172.643477	12.35	188.70509934664526	0.3572815040328724
9733	-43.4983378	172.6308	20.0	259.641791761581	0.11918539767699005
9743	-43.5074854	172.611465	4.92	89.464791192532	0.13194236027195513
9745	-43.5040234	172.649883	20.1	163.3336696560815	0.1358488539483435
9749	-43.5157431	172.622461	9.0901	180.61068530838077	0.37671919129641596
9750	-43.5441215	172.631837	23.76	148.35294331310004	0.09733227120723557
9755	-43.517679	172.6502	20.26	201.41077057369333	0.2590855807554068
9763	-43.5161783	172.628892	9.7501	185.4649793584234	0.3801020995157124
9764	-43.5188907	172.682042	18.56	177.8962558910018	0.18305479532395905
9765	-43.516332	172.629076	10.33	174.56562687609636	0.3973141305627142
9768	-43.5450927	172.658863	20.02	179.02628166687552	0.11886533533379627
9775	-43.5445605	172.631216	19.32	155.01368869337537	0.17363595369040938
9781	-43.5040798	172.655822	25.67	185.0290685468418	0.0753352644877763
9783	-43.5257584	172.63702	18.0	183.5094336371706	0.18373574027279366
9791	-43.5220089	172.611372	18.09	144.66184087095306	0.20102186739979544
9813	-43.5178974	172.607117	14.52	157.09453988533818	0.25720671134603723
9829	-43.5567542	172.649581	19.14	163.58801704705525	0.1555946838191023
9838	-43.5111547	172.615512	15.21	132.60249055842345	0.2718216221559291
9840	-43.5112998	172.615795	14.85	143.4420789989893	0.29320343272434335
9853	-43.5099269	172.68659	20.0	170.97551108849754	0.15458046885511476
9858	-43.5126287	172.689294	20.0	199.49851695165137	0.1293421758385778
9863	-43.525681	172.63888	15.31	163.81791320494344	0.2667255168847615
9867	-43.5162241	172.599754	4.77	92.67130100637299	0.1223936835360747
9873	-43.5258889	172.638858	17.7	173.8228034286183	0.18807618188471237
9875	-43.5256109	172.639205	16.07	196.94824443397104	0.25568721196237737
